ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long|recent_visited_states|payment_type
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|dc220840481229791efd4f637ff1c8dc|2021-01-06|14:53:35|1609944815|food_dining|3.21|0|Acosta, Taylor and Byrd|34.305981|-93.395948|['NE', 'NE']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|9f0b34f132a7c2948c8699dedd5e4231|2021-01-24|12:29:33|1611491373|health_fitness|137.74|0|Burnett, Lindsey and Anderson|33.366622|-95.180189|['LA', 'MI', 'KS', 'PA']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|4af5db956df5258b37284e26c4981c0e|2021-01-17|00:32:09|1610843529|gas_transport|61.74|0|Cantu PLC|32.929809|-93.771261|['TN', 'MD', 'DC']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|f91148458c038d2a0720cad4465fa8d0|2021-01-17|13:52:43|1610891563|travel|7.64|0|Rivera-Cruz|32.854359|-94.164300|['AL']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|9dd2336b2ef13524b9c243abfe4dddc9|2021-01-30|14:58:35|1612018715|home|5.82|0|Edwards, Davis and Scott|32.510737|-94.647266|['WV', 'IA', 'MI', 'IL']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|975ff8c8b28b027606052fd05c948eee|2021-01-29|15:33:15|1611934395|entertainment|101.26|0|Shea LLC|32.903136|-95.224466|['NJ', 'FL', 'SD']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|5396ef671fee5df557600a85f6c7fc42|2021-01-19|03:44:01|1611027841|misc_net|145.89|0|Mckee-Johnson|33.770202|-94.652228|['VA', 'CO', 'LA', 'KS']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|ef0ab93342a7ac03c8c2c91dc4c60e10|2021-01-18|09:21:04|1610961664|grocery_pos|103.06|0|Daniels, Scott and Hawkins|33.204143|-94.877181|['NC']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|757467a0c581385fc68d1002d31491b7|2021-01-28|13:02:35|1611838955|home|40.58|0|Lynch, Rojas and Jones|34.117221|-93.394936|['KS']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|5069c8293a9a53b73bae239e689182b8|2021-01-29|23:34:02|1611963242|health_fitness|44.87|0|Garcia Group|33.672302|-93.586195|['KS', 'UT', 'MD']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|f86ecd4089235fff11846b5c20712264|2021-01-21|14:51:38|1611240698|kids_pets|53.05|0|Chase, Cabrera and Bennett|32.662382|-95.224323|['AZ']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|a5c4f0040db58faba22b9a452e510265|2021-01-03|01:30:03|1609637403|gas_transport|51.74|0|Olson Inc|33.270836|-94.641754|['WV', 'AL', 'NE', 'ID']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|649df026bce3f0e2185e8ba1bd8d998d|2021-01-24|22:22:22|1611526942|personal_care|5.09|0|Arnold-Miller|32.397014|-93.969643|['ND']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|6df4c2439ce58657569e11bc03b18708|2021-01-26|22:12:19|1611699139|shopping_net|4.13|0|Bailey-Johnson|32.734389|-93.954094|['WV']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|36936e4a4a455eccbe04334d05cb8fc4|2021-01-29|18:32:21|1611945141|food_dining|3.92|0|Smith-Davis|32.897072|-95.140515|['MD', 'OK', 'UT', 'MI']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|cca5e08b86ce3ef27625bf0514b809b1|2021-02-01|23:49:34|1612223374|home|34.89|0|Edwards, Davis and Scott|33.434627|-93.514724|['TN', 'DE', 'CO', 'LA']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|617e98c41851483fd556153489777656|2021-01-19|22:33:46|1611095626|health_fitness|31.80|0|Diaz PLC|34.160234|-95.072954|['WA', 'MN', 'NH', 'VT']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|aac8b6d3bac9db68fcbe483fb18b9568|2021-01-10|09:59:40|1610272780|grocery_pos|95.10|0|Young-Mcdonald|32.361429|-94.939950|['CO']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|161381f5d4f4f1cccb1378b061a4b1e0|2021-01-20|18:21:07|1611166867|misc_pos|49.35|0|Guerrero Ltd|33.893027|-95.027007|['ID']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|7dbef38301416ee21220abf7c4897bb2|2021-01-09|19:59:54|1610222394|kids_pets|53.63|0|Sanchez Group|32.371045|-94.639136|['CA', 'MT', 'MN']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|9d1b1bd606d459d5563b8c292a86255e|2021-01-03|21:01:13|1609707673|home|12.77|0|Boyer Inc|34.179229|-93.556875|['WV', 'AZ']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|bb9dbf46c2a9c80f3b6fecb456313478|2021-01-23|08:50:12|1611391812|grocery_pos|112.92|0|Johnson-Thompson|33.932099|-93.991710|['NJ', 'CT', 'OH', 'MT']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|c6b2adb03998c6855abaaf5f6426d077|2021-01-08|19:02:41|1610132561|personal_care|25.56|0|Clark Group|33.275405|-94.100234|['CT', 'NJ', 'MD', 'CO']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|381461e1b89af887c5595168e53c012b|2021-01-20|02:51:36|1611111096|gas_transport|71.78|0|Olson Inc|32.564327|-93.312821|['CA', 'PA', 'VT', 'OR']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|a57a09786ffad91c091a410aac485d7a|2021-01-16|19:16:06|1610824566|health_fitness|115.82|0|Miller-Collins|32.699009|-95.166835|['TX', 'FL', 'NJ', 'RI']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|46898631ec7028e48fe46867ff9d2340|2021-01-02|15:01:40|1609599700|kids_pets|3.33|0|Lewis-Marshall|33.814348|-94.090571|['SD']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|9f3b1bd37f1502afe3b6ab03354cf77f|2021-01-29|03:07:35|1611889655|grocery_pos|120.12|0|Kennedy-Davis|33.345994|-95.072967|['WV', 'IA', 'ND', 'TX']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|1b59f920ad5e183d81261d2f2ff1e601|2021-01-21|17:13:22|1611249202|shopping_pos|3.43|0|Farmer Ltd|32.673132|-95.118506|['RI', 'SD']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|30b0e7d8a536b489e2dc939fdeaeedc4|2021-01-21|12:35:50|1611232550|misc_net|7.83|0|Anderson LLC|33.490306|-94.985733|['ME', 'TN']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|d4f9d55f65022364851f6bb6c48535c0|2021-02-01|07:57:31|1612166251|grocery_pos|115.40|0|Dennis-Mccoy|34.191561|-94.539140|['MN']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|3cdbb3eaa7570e50ac8adf04d8cd2905|2021-01-19|21:30:47|1611091847|personal_care|51.93|0|Savage and Sons|32.634341|-94.487027|['VA', 'VT']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|1d121e2ec8778332a15fb2c1cadf0394|2021-01-07|20:23:19|1610050999|kids_pets|68.72|0|Brown and Sons|34.092219|-94.414234|['IL']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|ec4d18756256a0df92bfa54f0c751fed|2021-01-12|14:48:26|1610462906|shopping_net|190.67|0|Bailey-Johnson|33.921851|-95.116952|['TN', 'AK']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|78c505d4e23a1f8a67ffa2cbd18650af|2021-01-19|20:04:40|1611086680|home|128.71|0|Moore-Hanson|32.901280|-94.831188|['HI', 'WV']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|ce345412bfa0270bbf429643f8ff9dbb|2021-01-02|23:46:08|1609631168|home|149.38|0|Johnson-Brown|32.410627|-93.950931|['IL', 'WI']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|23ff668d30a3acf8308a2c6ee637263a|2021-01-10|22:24:21|1610317461|kids_pets|25.58|0|Chase, Cabrera and Bennett|32.554846|-94.254166|['NJ', 'MD', 'LA']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|4516f789c79062969e268c3cac5c4bab|2021-01-07|03:58:46|1609991926|gas_transport|73.73|0|Gonzalez Group|32.460474|-95.109117|['KY', 'VA']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|0fa17ca823db4203d29681d7f27b11c8|2021-01-25|17:18:50|1611595130|misc_pos|5.60|0|Mcclure-Marshall|32.889058|-93.793039|['MS', 'ND', 'MS']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|40fd0e92c0885055fa9709627c5160f2|2021-01-13|11:44:28|1610538268|grocery_pos|134.11|0|Young-Mcdonald|33.921433|-94.120731|['OK', 'NY', 'CT', 'WY']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|91cda9ffbd467cded633144de483f9ee|2021-01-25|22:59:36|1611615576|shopping_pos|5.57|0|Holland PLC|32.727040|-94.422159|['ME', 'VT', 'OK']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|763204e426b53af69d5bcfe46ad95190|2021-01-02|17:14:56|1609607696|food_dining|1.04|0|Smith-Davis|32.408656|-93.927842|['MT', 'DE', 'IL']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|4675d2e342855bb5651eca4849b04e56|2021-01-22|14:09:11|1611324551|misc_pos|45.24|0|Mitchell, Kelley and Powell|33.672560|-93.456634|['IL', 'VA', 'OR', 'TN']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|480a314472ac5f04f04372717707ff94|2021-01-16|05:56:34|1610776594|gas_transport|33.90|0|Nelson, Rivera and Moreno|33.086530|-93.962539|['TX']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|b6636749de412d467fab547fbaa7019c|2021-01-29|13:12:15|1611925935|misc_pos|4.10|0|Taylor-Hubbard|32.935191|-93.701125|['SC']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|062db644ad2f5de6477af97d55ed2eaf|2021-01-28|03:46:05|1611805565|gas_transport|64.08|0|Randall-Church|33.466896|-94.735086|['KY', 'MI', 'GA', 'OH']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|bc82a8efcc869491db52a447abb881ad|2021-01-30|17:06:59|1612026419|food_dining|115.38|0|Hansen PLC|33.310802|-93.716903|['LA', 'WA', 'MA', 'MS']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|8d214d0e907b6f0bb9901b3805162374|2021-01-30|19:58:48|1612036728|entertainment|29.06|0|Gonzales, Hicks and Bates|32.367374|-93.353831|['PA', 'WY', 'KY']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|d330f9c8ba79e7a53d941e5f4d8d5603|2021-01-22|15:18:17|1611328697|shopping_net|1.07|0|Shea, Dorsey and Torres|32.541638|-94.385644|['NC', 'NY', 'SD', 'NE']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|7ff1f324ff7bd0b44f4f2f2660364ddd|2021-01-12|12:00:46|1610452846|shopping_pos|7.13|0|Farmer Ltd|33.490848|-94.748222|['CT', 'NH', 'SC', 'AL']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|7b31376452015dcf2a6b6f6a0ee57225|2021-01-11|22:51:35|1610405495|home|12.64|0|Moore-Hanson|34.052754|-93.542416|['FL', 'DC', 'ME']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|161b6dbbed53021500f7425e92002aa5|2021-01-31|21:05:59|1612127159|shopping_net|1.69|0|Norris and Sons|33.893068|-94.523442|['HI', 'WI', 'HI']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|e4c4129fd29664819989f248fae95f0b|2021-01-20|20:56:01|1611176161|misc_net|15.78|0|Jordan-Munoz|32.645245|-94.343800|['SD', 'CO', 'SC']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|3d638be0ec13ea6db3dd4f91e04e2a16|2021-01-26|15:29:50|1611674990|food_dining|34.46|0|Lewis and Sons|32.666097|-95.029888|['WA', 'NC', 'ID', 'AR']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|0deb01a738a2c2f07616a388153d516b|2021-01-22|16:13:52|1611332032|personal_care|62.48|0|Savage and Sons|33.584323|-94.672861|['MN']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|076127ce8ab791dc0f83c03f88ce0ed0|2021-01-11|12:40:48|1610368848|misc_net|59.34|0|Mckee-Johnson|33.533292|-94.282411|['FL', 'AR', 'MT', 'AL']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|07b662fa6427c8c84f8f82da8315456f|2021-01-21|09:37:32|1611221852|gas_transport|69.12|0|Park, Steele and Gonzales|33.077187|-94.953878|['CO', 'ID', 'DE']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|882356473a58a986fc796271b4f64727|2021-01-22|22:03:15|1611352995|kids_pets|11.92|0|Brown and Sons|33.277115|-94.331574|['GA', 'WI']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|5cfe8e7cdc392f37608a91b343339eb3|2021-01-11|12:16:22|1610367382|entertainment|95.64|0|Hart-Rivera|33.365221|-95.018696|['CT', 'VT', 'RI']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|5c6b4a01f813a4ad7031a5897a2bd729|2021-01-19|09:27:39|1611048459|gas_transport|68.91|0|Randall-Church|32.514892|-94.448355|['NH']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|a7734008cb5399f28cef29d0ce370f56|2021-01-21|18:56:52|1611255412|travel|5.00|0|Rivera-Cruz|33.198797|-94.031798|['OR', 'MO', 'DC', 'RI']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|e5ce4337f74911c21aa89ed07dfe08e7|2021-01-30|21:22:31|1612041751|shopping_net|71.55|0|Bailey-Johnson|32.419761|-93.699186|['WI', 'OR', 'NY']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|1bda499e55931ef852df2b2bedaec592|2021-01-04|18:33:50|1609785230|shopping_net|5.17|0|Evans Inc|33.047072|-94.282504|['AK', 'IA', 'KY', 'AK']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|6bc8379fb880d393afd464730d3f8df2|2021-01-03|17:55:40|1609696540|misc_pos|6.40|0|Morris, Robles and Love|32.656710|-94.706261|['CA', 'TX']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|d2ddb79eab146842842148101003f94f|2021-01-31|22:31:26|1612132286|home|10.50|0|Newman Group|33.750839|-94.062997|['WY', 'MD']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|421a016589fe37c3a6d99011d82471ce|2021-01-31|12:44:00|1612097040|misc_pos|1.32|0|Taylor-Hubbard|32.969376|-93.724028|['OR', 'PA', 'ID', 'MI']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|43a9cebad6f02ec42fc1cdcdb170cb36|2021-01-06|23:57:41|1609977461|misc_pos|5.34|0|Morris, Robles and Love|34.315763|-94.323269|['NY', 'ID']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|96bf1684cbc7915f02a023cfbb6c7ae9|2021-01-21|23:27:24|1611271644|shopping_net|3.68|0|Lewis-Moore|33.802921|-93.907654|['WA', 'FL', 'MO', 'IA']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|7bb5ef0af619ae2b4bb2eff39ae4b210|2021-01-24|16:48:06|1611506886|travel|4.96|0|Peterson, Case and Flores|33.962152|-94.587865|['MO', 'VT', 'ND', 'GA']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|41518e81d4409d53bea1edc94724f1ce|2021-02-01|23:31:03|1612222263|travel|5.10|0|Chapman, Vaughn and Reed|32.728260|-94.639039|['IN', 'MI', 'AR']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|9f45df819039a44e98ace4de431829b0|2021-01-29|18:30:43|1611945043|health_fitness|9.75|0|Gonzalez-Greene|33.148714|-94.624606|['AR', 'ME', 'NJ']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|e4f5b5f267af646413a90ae73429bbad|2021-01-17|20:50:54|1610916654|food_dining|5.84|0|Smith-Davis|34.131288|-93.612679|['CT', 'OK', 'KS']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|b8a3416c9c987745122bb8ab0ce5cf89|2021-01-08|15:09:06|1610118546|shopping_net|1.06|0|Powell-Fitzgerald|34.051268|-93.382794|['RI']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|63de311d0c7ccca578b1c9d8c65a66c9|2021-01-13|12:20:23|1610540423|shopping_net|4.77|0|Lewis-Moore|33.917404|-93.913325|['TN', 'OK', 'GA']|in_store
384-91-3754|503853001025|Beverly|Williams|F|462 Bryant Mall Apt. 119|Redwater|TX|75573|33.358|-94.2571|181|Surveyor, insurance|1990-08-26|855115135598|adults_2550_female_rural.json|a9891e2aa1d0e7e66a83cb4b101db9d6|2021-01-07|09:44:22|1610012662|grocery_pos|102.79|0|Livingston-Johnson|32.474958|-94.341363|['ID']|in_store
