ssn|cc_num|first|last|gender|job|dob|acct_num|trans_num|trans_date|trans_time|unix_time|category|amt|merchant|ip_address|payment_type
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|0dbe22cf4522972aab03552a354fc013|2021-01-12|14:40:39|1610462439|home|1.77|Boyer Inc|150.112.36.120|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|fbc6284db5c0d18ada82d4104b79fe91|2021-01-17|15:44:30|1610898270|travel|2.95|Chapman, Vaughn and Reed|115.207.61.59|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|0d893ab8d68ac25d5c391285586872c1|2021-01-22|13:07:32|1611320852|food_dining|5.51|House-Silva|80.196.251.6|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|b57b179c133f69842b4ee2d75ae9e7da|2021-01-16|19:35:19|1610825719|health_fitness|49.61|Mcdaniel, Benitez and Garrett|163.69.249.63|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|6dbdf563aed4c7918d5c0c7e61dc4f0c|2021-01-09|23:22:42|1610234562|personal_care|109.81|Pierce-Cannon|111.206.168.224|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|e50d4430f11ac77f46ee52c20e754b21|2021-01-21|20:50:47|1611262247|personal_care|22.20|Savage and Sons|21.246.32.46|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|add314d977bbfc374b19aed7a52fc223|2021-01-05|17:23:15|1609867395|food_dining|19.90|Lewis and Sons|108.155.82.51|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|bf1a9f6aab109b9f50d7c9631cc7b33a|2021-01-24|20:55:57|1611521757|home|2.39|Lynch, Rojas and Jones|84.137.111.158|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|005c44ef624d322d4f98dedb30e45225|2021-01-21|14:46:53|1611240413|shopping_pos|3.67|Farmer Ltd|38.220.127.193|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|4bb4c89094e36b511e76b4f1cdddd9ab|2021-01-22|04:44:43|1611290683|gas_transport|76.60|Randall-Church|202.11.127.119|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|a31f2fd9c70db872520c5c4d2b3b80cc|2021-01-30|04:39:01|1611981541|grocery_pos|83.86|Clarke Inc|51.47.234.8|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|23d0308b45ce8c168d0099a629eb18cc|2021-01-27|14:04:32|1611756272|health_fitness|99.07|Miller-Collins|206.230.195.41|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|33a4cb623b69dbafbff33cee935e1fe2|2021-02-01|04:47:12|1612154832|gas_transport|64.95|Olson Inc|31.148.210.156|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|43f6d016b9778b4e51e1a09a9c527274|2021-01-01|06:34:46|1609482886|gas_transport|63.56|Mills, Gould and Gonzalez|117.42.155.169|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|524b30b3aab5ca37c2a513970606cddc|2021-01-04|14:42:09|1609771329|misc_pos|4.68|Mcclure-Marshall|206.198.218.69|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|0879e8cb82ed3b0bb77d2d2cb2d2acb9|2021-01-15|09:23:53|1610702633|gas_transport|46.10|Gonzalez Group|114.137.179.38|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|bae2303bc73f59ddb1ea028d5f36d8b2|2021-01-21|17:37:52|1611250672|food_dining|12.74|Lewis and Sons|184.203.60.60|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|9324b82b5bfdbfec2c351a2cc8c4f2b7|2021-01-22|12:12:56|1611317576|entertainment|23.12|Conway-Allen|56.57.174.104|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|0c389a25f026f86a3f1a259ff875c87a|2021-01-05|16:28:36|1609864116|misc_pos|1.85|Taylor-Hubbard|217.194.230.99|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|0c00e6ce68cd80078ba1beed09b04b20|2021-01-25|21:58:27|1611611907|personal_care|74.13|Ray, Murray and Young|141.216.184.38|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|80662c47283906f8cb3eaa06440deb12|2021-01-10|02:27:32|1610245652|gas_transport|45.31|Cantu PLC|187.192.202.136|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|af8759f94f50ef4cba2b78ab4b722f5e|2021-01-31|21:53:15|1612129995|shopping_net|22.16|Durham, Cole and Carroll|23.20.67.154|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|12148088f9a5e08e2c2cf74675138a90|2021-01-21|13:58:44|1611237524|misc_pos|8.24|Mcclure-Marshall|139.192.148.107|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|c2f1977f5af8c070e68e500ca35f3c30|2021-01-24|20:38:19|1611520699|personal_care|11.25|Arnold-Miller|70.248.236.92|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|3860788040a74754663f88d81117359b|2021-01-09|12:45:06|1610196306|misc_net|9.82|Anderson LLC|20.159.174.78|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|b795327ef41a2121045ce43b0779fb5a|2021-01-26|19:47:11|1611690431|entertainment|31.18|Harris, Lara and Richardson|10.40.168.51|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|f1811eeb52e7376a244219aeac920a73|2021-01-09|23:38:38|1610235518|personal_care|38.46|French, Nelson and Brown|162.172.68.93|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|4d4c55653fbb594747358d19c2515948|2021-02-01|14:07:36|1612188456|personal_care|87.73|French, Nelson and Brown|16.92.81.248|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|8ec3f8e638d7dda9d85886eb1163dfe3|2021-01-26|14:12:41|1611670361|shopping_pos|7.15|Carter, Williams and Clark|193.62.68.194|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|93842ee175b09bed3b9888ee762721c1|2021-01-24|18:33:47|1611513227|personal_care|65.61|Ray, Murray and Young|3.38.202.44|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|0337f6eba3ab22d3e4e6fc673b78915a|2021-01-17|07:35:45|1610868945|gas_transport|56.23|Park, Steele and Gonzales|209.142.203.219|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|03a1e881c7265d322466dd9e1dd2863a|2021-01-24|00:30:34|1611448234|gas_transport|48.86|Gonzalez Group|209.82.113.53|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|3e442d325e8676fa9bb94a607eca88e7|2021-01-27|12:19:43|1611749983|entertainment|110.91|Cobb-Hayden|17.158.100.234|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|bc8b759326db7b742f574037dc320081|2021-01-30|22:19:48|1612045188|kids_pets|20.29|Anderson, Glover and Simon|200.27.251.93|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|e8a90c7c098217042e6ad6ff16c38e7c|2021-01-17|15:27:55|1610897275|shopping_pos|698.45|Farmer Ltd|223.195.66.167|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|a010b24bd78aa739e62a7e72865ff4ac|2021-01-15|22:35:05|1610750105|misc_pos|2.73|Morris, Robles and Love|112.62.80.139|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|638d8f54520125d7069d0cabec9f356d|2021-01-17|18:53:58|1610909638|personal_care|99.79|Ray, Murray and Young|182.128.4.170|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|2e70f0e8f25471c7d6d56edbea3a3776|2021-01-21|12:16:55|1611231415|health_fitness|11.87|Miller-Collins|31.13.126.80|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|c647d593c35d866aba4b54b1814bafc8|2021-01-14|16:47:34|1610642854|misc_pos|2.12|Guerrero Ltd|99.28.135.252|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|1b9af4b4d207dd0b19acb9cd9518747a|2021-01-31|17:40:10|1612114810|kids_pets|14.75|Brown and Sons|67.69.123.81|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|67e26354cd44c3e2b2afb12099621205|2021-01-23|14:09:36|1611410976|home|463.34|Taylor-Baker|84.133.205.131|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|c7f8271a8dbc695ab32b48fa13e8e858|2021-01-23|18:43:53|1611427433|health_fitness|38.31|Miller-Collins|69.23.148.184|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|e91f341bc616c2f693948f4dcaea8b69|2021-01-06|04:31:45|1609907505|grocery_pos|77.99|Young-Mcdonald|176.66.195.206|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|7528e1ba09e960d761f5b4430aa3489a|2021-01-18|10:06:24|1610964384|grocery_pos|113.45|Torres-Moon|155.211.219.117|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|28984ebca17d1c986c936312977e4d6e|2021-01-22|13:39:14|1611322754|health_fitness|82.62|Burnett, Lindsey and Anderson|101.145.193.47|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|17f641a6425060b3aaa7e258b5c161ea|2021-01-02|18:23:06|1609611786|personal_care|22.97|Smith Ltd|14.83.67.99|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|28534dd14867785d8111e1bba54bb811|2021-01-03|12:10:04|1609675804|shopping_pos|2.74|Watts, Hunt and Phillips|93.236.201.170|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|276e3c21d4cc78d143176463bb7e0194|2021-01-30|20:14:27|1612037667|misc_pos|136.80|Shea-Barron|203.250.208.150|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|079f37fe9e3cc7cd493cf90afa9ba456|2021-01-26|07:52:01|1611647521|grocery_pos|69.83|Clarke Inc|131.135.222.171|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|1885f0837c59a70976c2bc156194d988|2021-01-15|12:28:25|1610713705|misc_pos|33.74|Mcclure-Marshall|209.16.60.92|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|af2ff239836990b7d85dd680f0586aa5|2021-01-23|01:05:54|1611363954|grocery_pos|109.58|Daniels, Scott and Hawkins|217.57.136.236|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|5b3602bf8af3fad0d7c54c049cab07ab|2021-01-09|11:14:18|1610190858|grocery_pos|97.28|Daniels, Scott and Hawkins|109.142.215.36|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|49a9ceb1453faedce080c343de700e15|2021-01-13|14:47:27|1610549247|food_dining|27.57|Anderson Inc|170.210.227.118|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|025bc221efeb082171044547d205a5e6|2021-01-19|12:54:48|1611060888|entertainment|72.48|Shea LLC|110.228.84.32|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|5dfebde40277234206a039d151c8ac8c|2021-01-17|04:12:23|1610856743|grocery_pos|86.92|Clarke Inc|36.122.131.146|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|4ab9888cf899caff02ed65f186be0fa5|2021-01-23|01:48:00|1611366480|grocery_pos|89.18|Daniels, Scott and Hawkins|42.88.16.230|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|a8a88fa8ccd15bad4173b8bef5eb7677|2021-01-17|23:51:40|1610927500|food_dining|17.65|Smith, Sanchez and Villanueva|101.161.32.76|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|b8b82fd23046697bfa7a707173f9f73f|2021-01-09|22:25:24|1610231124|home|25.41|Boyer Inc|11.52.199.95|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|d2bcf26c699125f9d91f8947d27119fb|2021-01-06|02:44:55|1609901095|grocery_pos|94.64|Johnson-Thompson|54.108.20.104|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|d85f756bd48fe1c8df5c83df6ef73d04|2021-01-09|17:27:43|1610213263|personal_care|110.00|Drake, Grimes and Thomas|218.212.0.209|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|1bd1d1ff976c8a3c3dbefe861c4eb6ea|2021-01-03|08:21:44|1609662104|gas_transport|61.83|Curtis and Sons|74.246.155.150|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|a30042fb786b190504b1da6bfb365d1f|2021-01-03|23:44:10|1609717450|personal_care|111.36|Dyer LLC|221.12.191.124|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|7a4d63975cf950f60cc359fc06b66ab6|2021-01-18|03:24:13|1610940253|gas_transport|52.53|Mills, Martin and Barnes|210.91.125.121|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|7af136ba72f527c2a88162601886fb6e|2021-01-28|21:33:05|1611869585|entertainment|129.78|Conway-Allen|198.254.0.44|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|610dd6d0c21f094b464cce855acb412f|2021-01-16|14:53:39|1610808819|misc_pos|8.46|Taylor-Hubbard|17.130.158.63|online
773-87-3320|4878649325961824|Lauren|Baker|F|Forensic psychologist|1981-01-11|469998441571|645d65ee381fa8884a4f7225b1bfd3de|2021-01-22|17:47:12|1611337632|home|44.77|Newman Group|29.41.150.238|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|8372d09966f57d97f32e18e4f82127e5|2021-01-03|11:49:24|1609674564|grocery_net|38.95|Gomez Ltd|93.172.102.172|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|def65455fabf56e60894190f41390bc5|2021-01-21|23:26:25|1611271585|misc_pos|138.45|Rodriguez Inc|159.50.13.15|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|1c1d96135b8194e2b2569555c0ff8f89|2021-01-12|19:59:48|1610481588|misc_pos|3.58|Taylor-Hubbard|3.79.78.184|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|c73a2b8d69e12fc85018a8a175e96281|2021-01-10|05:25:15|1610256315|grocery_pos|118.11|Dennis-Mccoy|137.187.249.73|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|d62dd56be47b18147700209d14e2d510|2021-01-16|15:28:03|1610810883|kids_pets|132.86|Anderson, Glover and Simon|82.244.162.198|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|ae7d8970116851f64c7a33c4c587f875|2021-01-16|11:35:29|1610796929|gas_transport|77.02|Curtis and Sons|150.135.146.64|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|2d61987ad5238ed8f6cbca36c26baaf7|2021-01-17|21:21:17|1610918477|food_dining|61.97|House-Silva|26.151.156.86|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|8201e99bceac3575cd13203383180375|2021-01-01|08:24:27|1609489467|gas_transport|55.83|Cantu PLC|173.223.188.158|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|ece80683bc6cb9522aa70c57c34daa9c|2021-01-15|22:40:51|1610750451|misc_pos|5.23|Mitchell, Kelley and Powell|126.162.248.48|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|ac472bed3d62ae253a5a79b6898b6f31|2021-01-22|17:45:58|1611337558|travel|1.69|Monroe Ltd|143.4.189.187|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|8006d72f0c9ae909cee0f40c85125bd3|2021-01-10|13:55:51|1610286951|shopping_pos|9.81|White-Mclean|124.94.72.189|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|a3cda0da2719fa8cf6ae5fb220c0c4ff|2021-01-03|20:23:52|1609705432|misc_pos|4.65|Mitchell, Kelley and Powell|211.64.12.67|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|d63b7da4b4a2d3e0936082f3a354a92a|2021-01-03|18:22:35|1609698155|health_fitness|7.32|Garcia Group|64.80.112.219|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|4d0d967022477ae13c6deb799ab952f7|2021-01-31|03:20:17|1612063217|grocery_pos|96.59|Kennedy-Davis|99.155.200.220|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|d77d8cd2d9183c2e1a121eccfe813638|2021-01-24|15:37:40|1611502660|food_dining|32.68|Smith, Sanchez and Villanueva|79.44.17.159|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|ca9622bce4356f3994aebb909932249e|2021-01-14|17:50:31|1610646631|home|23.03|Newman Group|214.229.32.43|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|65f049fb77f12156326c8bf5be6a8336|2021-01-17|01:58:08|1610848688|grocery_pos|125.11|Clarke Inc|157.183.93.239|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|e18167bc6306a6b7695ff90dc5257219|2021-01-21|12:25:14|1611231914|kids_pets|54.06|Lewis-Marshall|83.79.56.245|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|7bd05ac519db30ee611dc2d0ebbc3954|2021-01-18|02:28:02|1610936882|grocery_pos|109.29|Dennis-Mccoy|60.48.218.207|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|d953e59a49dba69cc44718b6669f369e|2021-01-23|17:18:26|1611422306|shopping_net|4.29|Durham, Cole and Carroll|18.11.99.193|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|461afb03e3af67fcaa1d13c5b6a0b9a9|2021-01-11|22:08:29|1610402909|misc_pos|7.31|Guerrero Ltd|15.229.129.144|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|4c9d0abb358e5ee18c70f1d29271f796|2021-01-15|23:40:12|1610754012|misc_pos|283.00|Rodriguez Inc|153.133.255.68|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|ecec1ebef087f54b7340dc11bf8386bb|2021-01-17|13:38:59|1610890739|personal_care|68.82|Arnold-Miller|159.177.76.39|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|61199b6eb5a004a796cf30654e4645d1|2021-01-15|16:19:07|1610727547|personal_care|48.62|Dyer LLC|24.24.229.30|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|9d0e0493a259d28851cb06371cb15be1|2021-01-17|12:18:34|1610885914|health_fitness|18.35|Burnett, Lindsey and Anderson|120.222.7.69|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|d95aac1f6fa48f3482599ed8734d884d|2021-01-13|17:26:21|1610558781|health_fitness|85.34|Estes-Olsen|141.114.197.112|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|dcd57afdc8b1adbef64c52d6566b9898|2021-01-21|06:43:11|1611211391|grocery_pos|85.24|Kennedy-Davis|207.12.68.196|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|ab66234bcad443e13bfa52522f66238f|2021-01-24|17:02:13|1611507733|entertainment|40.90|Gonzales, Hicks and Bates|44.102.83.62|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|badc86548b201491f35073c4cb976b21|2021-01-27|18:00:00|1611770400|travel|7.72|Hopkins-Mcconnell|202.225.94.201|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|33cbae2157bfc34469a9d3aa7ea8880f|2021-01-16|05:01:10|1610773270|grocery_pos|111.83|Mills, Flores and Green|59.170.61.67|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|670a939dd87f2aa886a01425a3bb5b2a|2021-01-05|12:00:28|1609848028|shopping_pos|4.96|Holland PLC|58.89.40.65|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|2b74f955d8b3b808a320b6b2aaf6f150|2021-01-31|19:51:13|1612122673|kids_pets|10.46|Garza-Adams|191.104.246.58|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|35166e53e43839f5c9d51f494c5fd8ae|2021-01-17|14:11:11|1610892671|misc_pos|4.90|Rodriguez Inc|147.97.30.102|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|ea29e9fa877cd7048701afe55084feb9|2021-01-29|15:36:06|1611934566|travel|4.20|Monroe Ltd|168.241.77.151|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|87f26e7257c44dcb422a74ccad4c98fc|2021-01-04|00:05:11|1609718711|grocery_pos|90.66|Livingston-Johnson|153.192.32.214|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|4dc101e39a858c5a8365617afc27730a|2021-01-02|13:04:55|1609592695|shopping_net|1.34|Shea, Dorsey and Torres|142.103.53.88|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|87b2b362578a2f5fc03c3d1fe44000cb|2021-01-03|15:38:12|1609688292|misc_pos|77.82|Miles, Martinez and Davidson|83.18.126.22|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|04514df531411be06a4e36559d47b75d|2021-02-01|16:58:31|1612198711|misc_net|105.81|Mckee-Johnson|193.104.82.145|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|3e3a6a85578a8732186dd4a7f1ca2986|2021-01-16|06:38:00|1610779080|grocery_pos|89.95|Lynch Ltd|148.247.196.238|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|4ac771037f9ec7fee9e67d2d764330ed|2021-01-10|19:31:14|1610307074|shopping_pos|7.99|Carter, Williams and Clark|103.207.65.15|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|54614e6c2ee9d99f19747546086fb819|2021-01-02|17:49:31|1609609771|misc_pos|2.96|Mcclure-Marshall|219.146.143.184|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|898ce59a1d460b5a2d5cf2d711cb8978|2021-01-23|16:37:27|1611419847|shopping_pos|9.59|Carter, Williams and Clark|20.77.242.19|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|68798b822f2174133f9908eec4ee0800|2021-01-02|20:08:51|1609618131|shopping_pos|4.03|Mosley-Deleon|186.9.196.177|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|37dc9e0d776681d425def7435255a3e0|2021-01-01|06:17:59|1609481879|gas_transport|55.57|Mills, Gould and Gonzalez|119.216.222.91|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|bcacf3662c85e7ec206f5a581f8f0b17|2021-01-25|07:27:09|1611559629|grocery_pos|109.66|Mills, Flores and Green|21.202.90.2|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|f32a54ac80137951cfc79efba536b016|2021-01-28|13:43:00|1611841380|personal_care|67.02|Pierce-Cannon|115.15.198.122|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|91f95c4e84152f1a96d5835eb3c9841b|2021-01-19|17:13:46|1611076426|personal_care|57.25|Dyer LLC|19.138.139.83|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|3387227027d956a7c00adda62624da8c|2021-01-29|15:26:01|1611933961|food_dining|2.70|Smith-Davis|48.204.213.62|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|2f12af65e238345cbb3b8fea72d09e88|2021-01-27|03:19:15|1611717555|gas_transport|77.84|Mills, Gould and Gonzalez|13.71.188.93|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|cc4701f109e0a11cf3f4af0843fff943|2021-01-10|23:43:14|1610322194|misc_net|3.68|Kaiser, Walker and Delgado|48.81.160.127|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|7742b61ac5af338a4167d444f884aa6b|2021-01-08|01:38:20|1610069900|grocery_net|35.50|Moore Group|118.174.137.116|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|b0f16003b05ebcf635e3d66b06d0369f|2021-01-17|13:37:46|1610890666|personal_care|61.07|Pierce-Cannon|28.194.89.243|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|bf6e6af016931230f92290a6965acd26|2021-01-06|20:59:04|1609966744|shopping_pos|4.14|Watts, Hunt and Phillips|16.232.93.37|online
232-42-3178|180054942612317|Nicole|Hernandez|F|Chiropodist|1979-03-19|268514844966|96a5eb4d76cd6bbeca51f3cfff31822f|2021-01-01|16:17:58|1609517878|shopping_pos|9.72|Doyle, Butler and Clark|78.237.196.110|online
